Subject	VOI	x	y	z	Size	
100307	Action	-35.948276	-26.258621	59.663793	232.000000	
100408	Action	-39.033333	-20.188889	60.488889	180.000000	
101006	Action	-41.549784	-22.069264	55.523810	231.000000	
101107	Action	-40.000000	-24.000000	52.000000	257.000000	
101309	Action	-39.158416	-10.148515	57.000000	202.000000	
101410	Action	-44.774194	-18.344086	54.924731	186.000000	
101915	Action	-38.428571	-20.539683	63.492063	126.000000	
102008	Action	-41.460317	-19.238095	56.063492	63.000000	
102311	Action	-40.732558	-18.453488	58.558140	172.000000	
102816	Action	-44.000000	-22.000000	52.000000	257.000000	
103111	Action	-40.823529	-24.647059	52.764706	34.000000	
103414	Action	-41.880478	-24.000000	53.880478	251.000000	
103818	Action	-36.000000	-30.000000	56.000000	257.000000	
104820	Action	-40.217822	-24.742574	52.594059	202.000000	
105014	Action	-38.783784	-22.256757	59.824324	148.000000	
105115	Action	-41.511111	-26.080000	55.386667	225.000000	
105216	Action	-31.822785	-29.805907	61.839662	237.000000	
106016	Action	-38.000000	-28.000000	56.000000	257.000000	
106319	Action	-37.992188	-16.015625	56.023438	256.000000	
106521	Action	-41.581197	-12.000000	51.581197	234.000000	
107321	Action	-39.299363	-16.394904	58.624204	157.000000	
107422	Action	-42.550000	-20.275000	58.312500	160.000000	
108121	Action	-32.678899	-24.660550	67.412844	109.000000	
108323	Action	-41.411765	-22.153846	57.348416	221.000000	
108525	Action	-37.535714	-26.017857	59.330357	224.000000	
108828	Action	-39.036649	-20.230366	58.795812	191.000000	
109123	Action	-38.000000	-24.000000	50.000000	257.000000	
109325	Action	-40.000000	-26.000000	56.000000	257.000000	
110411	Action	-36.000000	-28.000000	58.000000	257.000000	
111312	Action	-38.726115	-18.140127	60.076433	157.000000	
111413	Action	-40.000000	-24.000000	56.000000	257.000000	
111716	Action	-42.366197	-18.605634	58.014085	142.000000	
112819	Action	-37.967742	-24.120968	54.209677	248.000000	
113215	Action	-37.568282	-25.929515	59.392070	227.000000	
113619	Action	-34.000000	-26.000000	56.000000	257.000000	
113821	Action	-42.990099	-22.128713	57.168317	202.000000	
113922	Action	-41.239437	-29.924883	57.248826	213.000000	
114419	Action	-39.470852	-18.161435	55.363229	223.000000	
114924	Action	-41.855422	-20.032129	53.839357	249.000000	
115320	Action	-39.880478	-24.000000	55.880478	251.000000	
116524	Action	-44.134328	-24.388060	57.910448	134.000000	
117122	Action	-39.878453	-27.535912	54.618785	181.000000	
117324	Action	-42.000000	-20.000000	56.000000	257.000000	
118528	Action	-34.000000	-28.000000	58.000000	257.000000	
118730	Action	-42.702381	-16.476190	56.476190	168.000000	
118932	Action	-30.145161	-21.935484	60.120968	248.000000	
119833	Action	-40.000000	-22.000000	50.000000	257.000000	
120111	Action	-37.400000	-18.421053	58.926316	190.000000	
120212	Action	-41.065327	-14.221106	55.005025	199.000000	
120515	Action	-34.031496	-26.062992	58.047244	254.000000	
121315	Action	-42.212121	-20.606061	57.848485	132.000000	
122317	Action	-40.000000	-22.000000	52.000000	257.000000	
122620	Action	-38.000000	-26.000000	54.000000	257.000000	
123117	Action	-38.000000	-26.000000	54.000000	257.000000	
123420	Action	-44.256757	-16.594595	56.297297	148.000000	
123925	Action	-41.180000	-20.160000	54.930000	200.000000	
124220	Action	-43.190476	-24.000000	57.190476	210.000000	
124422	Action	-41.804082	-18.065306	55.755102	245.000000	
124826	Action	-38.573427	-22.391608	61.832168	143.000000	
125525	Action	-41.577982	-22.688073	55.779817	218.000000	
126628	Action	-38.073469	-22.204082	52.187755	245.000000	
127630	Action	-41.638655	-22.050420	55.672269	238.000000	
127933	Action	-47.543860	-28.210526	54.456140	114.000000	
128127	Action	-41.976190	-22.087302	52.103175	252.000000	
128329	Action	-38.358333	-26.008333	52.216667	240.000000	
128632	Action	-41.323944	-22.262911	57.211268	213.000000	
129028	Action	-41.227053	-16.318841	57.130435	207.000000	
130013	Action	-39.747899	-26.025210	59.579832	238.000000	
130316	Action	-39.759336	-18.041494	55.659751	241.000000	
130922	Action	-26.266667	-17.523810	57.314286	210.000000	
131217	Action	-42.481013	-18.354430	58.329114	158.000000	
131722	Action	-40.220588	-16.514706	57.926471	136.000000	
131924	Action	-36.087302	-25.968254	54.055556	252.000000	
133019	Action	-43.116505	-20.359223	53.640777	206.000000	
